d-12,d0,d12,d24,d36,d48,d60,d72,Load,T_conc,T_base,E_subg,E_base,E_conc
2.31195,2.90795,2.31196,1.92594,1.57924,1.30511,1.09236,0.89581,12000,400,300,20,30,500
2.64835,3.78597,2.64835,2.11877,1.68913,1.37032,1.14906,0.956381,12000,400,300,20,70,500
1.79094,2.84261,1.79094,1.49674,1.27945,1.10463,0.9503,0.793018,12000,400,300,20,350,500
1.29499,2.27038,1.29499,1.14784,1.03774,0.925624,0.804532,0.674525,12000,400,300,20,1400,500
0.846213,1.78034,0.846214,0.775004,0.716589,0.646121,0.564655,0.476149,12000,400,300,20,14000,500
2.31195,2.90795,2.31196,1.92594,1.57924,1.30511,1.09236,0.89581,12000,400,300,20,30,1000
2.31195,2.90795,2.31196,1.92594,1.57924,1.30511,1.09236,0.89581,12000,400,300,20,70,1000
1.51522,2.03642,1.51522,1.31521,1.15403,1.0149,0.878908,0.735858,12000,400,300,20,350,1000
1.10321,1.54539,1.10321,1.00729,0.919444,0.82361,0.71892,0.60719,12000,400,300,20,1400,1000
0.846213,1.78034,0.846214,0.775004,0.716589,0.646121,0.564655,0.476149,12000,400,300,20,14000,1000
1.38492,1.54212,1.38492,1.26064,1.12953,0.994596,0.854069,0.707955,12000,400,300,20,30,3500
1.27794,1.42506,1.27794,1.16908,1.0563,0.938566,0.813033,0.679922,12000,400,300,20,70,3500
1.10474,1.23319,1.10475,1.02105,0.93022,0.831134,0.723751,0.609737,12000,400,300,20,350,3500
0.8531,0.968258,0.853101,0.793481,0.727773,0.654415,0.574271,0.489503,12000,400,300,20,1400,3500
0.719119,1.14524,0.719119,0.665785,0.615802,0.556042,0.487844,0.41467,12000,400,300,20,14000,3500
0.818996,0.867583,0.818996,0.767513,0.703073,0.629408,0.549168,0.464804,12000,400,300,20,30,12000
0.790873,0.834588,0.790873,0.743867,0.684189,0.615197,0.539188,0.458505,12000,400,300,20,70,12000
0.734028,0.776649,0.734028,0.690546,0.635887,0.572694,0.502997,0.428906,12000,400,300,20,350,12000
0.606625,0.649538,0.606625,0.569981,0.52534,0.474318,0.418366,0.359187,12000,400,300,20,1400,12000
0.291132,0.335662,0.291132,0.273064,0.253576,0.231587,0.207678,0.182715,12000,400,300,20,14000,12000
0.756904,0.800184,0.756904,0.710262,0.65151,0.584174,0.510663,0.433408,12000,400,300,20,30,14000
0.734434,0.773559,0.734434,0.691511,0.636742,0.573269,0.503236,0.428936,12000,400,300,20,70,14000
0.686118,0.72428,0.686118,0.64619,0.595604,0.536956,0.472234,0.403444,12000,400,300,20,350,14000
0.573246,0.611564,0.573246,0.539141,0.497255,0.449266,0.3966,0.34088,12000,400,300,20,1400,14000
0.274413,0.31358,0.274413,0.257524,0.239221,0.2186,0.196218,0.172868,12000,400,300,20,14000,14000
2.41698,2.41698,3.73836,1.76736,1.27971,0.949314,0.765325,0.645501,12000,400,300,50,30,500
1.06117,1.06117,2.15355,0.866886,0.742528,0.637687,0.544199,0.453825,12000,400,300,50,70,500
1.35007,1.35007,2.50624,1.04914,0.852054,0.706326,0.593848,0.494583,12000,400,300,50,350,500
0.993193,0.993193,2.06926,0.823623,0.715125,0.619178,0.530175,0.442073,12000,400,300,50,1400,500
0.65764,0.65764,1.67934,0.581624,0.532707,0.476782,0.413485,0.346539,12000,400,300,50,14000,500
6.69352,6.69352,9.2663,5.1971,3.93194,2.9794,2.39336,1.96964,12000,400,300,50,30,1000
1.58949,1.58949,2.23827,1.25068,0.980795,0.78325,0.644518,0.532252,12000,400,300,50,70,1000
1.51522,1.51522,2.03642,1.31521,1.15403,1.0149,0.878908,0.735858,12000,400,300,50,350,1000
1.10321,1.10321,1.54539,1.00729,0.919444,0.82361,0.71892,0.60719,12000,400,300,50,1400,1000
0.567597,0.567597,1.04537,0.514952,0.47244,0.423536,0.369215,0.311951,12000,400,300,50,14000,1000
1.07761,1.07761,1.26643,0.941148,0.808686,0.688122,0.577298,0.471263,12000,400,300,50,30,3500
0.988358,0.988358,1.17066,0.864098,0.746992,0.641925,0.544844,0.45017,12000,400,300,50,70,3500
0.83645,0.83645,1.00188,0.741758,0.653748,0.571125,0.490664,0.410232,12000,400,300,50,350,3500
0.657028,0.657028,0.798687,0.596131,0.537304,0.476967,0.414685,0.351173,12000,400,300,50,1400,3500
0.719119,0.719119,1.14524,0.665785,0.615802,0.556042,0.487844,0.41467,12000,400,300,50,14000,3500
0.653249,0.653248,0.707194,0.603288,0.544912,0.48169,0.415579,0.348176,12000,400,300,50,30,12000
0.622366,0.622367,0.672453,0.576435,0.522737,0.464289,0.402734,0.339497,12000,400,300,50,70,12000
0.573733,0.573733,0.621277,0.53235,0.484245,0.431756,0.376211,0.318856,12000,400,300,50,350,12000
0.487045,0.487045,0.532941,0.4526,0.413275,0.370278,0.324593,0.277379,12000,400,300,50,1400,12000
0.255781,0.255781,0.300094,0.238768,0.220956,0.201133,0.17984,0.157812,12000,400,300,50,14000,12000
0.609083,0.609083,0.656109,0.564304,0.51129,0.45327,0.392238,0.329767,12000,400,300,50,30,14000
1.97192,1.97192,2.12838,1.831,1.66569,1.48309,1.28667,1.08149,12000,400,300,50,70,14000
0.541281,0.541281,0.582834,0.503691,0.459265,0.410305,0.358217,0.304313,12000,400,300,50,350,14000
1.58233,1.58233,1.72118,1.47644,1.353,1.21462,1.06394,0.905077,12000,400,300,50,1400,14000
0.242511,0.242512,0.281356,0.226637,0.209811,0.191146,0.1711,0.150361,12000,400,300,50,14000,14000
1.28134,1.80409,1.4443,2.57996,3.843,5.68535,9.04846,5.68535,12000,400,300,70,30,500
1.11718,1.56555,1.28359,2.10987,3.00404,4.41569,7.5915,4.41569,12000,400,300,70,70,500
0.909344,1.31394,1.09076,1.63976,2.10886,2.85766,5.6236,2.85766,12000,400,300,70,350,500
0.818742,1.17116,0.987445,1.39277,1.66196,2.06914,4.59207,2.06914,12000,400,300,70,1400,500
0.664119,0.929646,0.799941,1.04779,1.15244,1.3034,3.67534,1.3034,12000,400,300,70,14000,500
1.09794,1.68905,1.32886,2.32793,3.25593,4.41577,6.16489,4.41577,12000,400,300,70,30,1000
1.01071,1.48743,1.20559,1.95916,2.67146,3.62456,5.28657,3.62456,12000,400,300,70,70,1000
0.909344,1.31394,1.09076,1.63976,2.10886,2.85766,5.6236,2.85766,12000,400,300,70,350,1000
0.771297,1.08776,0.926596,1.26859,1.48173,1.77485,3.0485,1.77485,12000,400,300,70,1400,1000
0.618135,0.854782,0.739163,0.961013,1.05481,1.16343,2.28308,1.16343,12000,400,300,70,14000,1000
0.900899,1.40003,1.12948,1.74283,2.15683,2.59835,3.1249,2.59835,12000,400,300,70,30,3500
0.854687,1.26718,1.04765,1.55067,1.9061,2.30086,2.8066,2.30085,12000,400,300,70,70,3500
0.779667,1.11159,0.94019,1.31325,1.56046,1.84826,2.30049,1.84826,12000,400,300,70,350,3500
0.686499,0.952169,0.819479,1.08772,1.23203,1.39723,1.77033,1.39723,12000,400,300,70,1400,3500
0.493291,0.661318,0.579092,0.737399,0.804599,0.87018,1.16998,0.870178,12000,400,300,70,14000,3500
0.732598,1.06247,0.896342,1.2305,1.39761,1.55081,1.70256,1.55081,12000,400,300,70,30,12000
0.702449,0.994472,0.848385,1.14104,1.28758,1.42495,1.56677,1.42495,12000,400,300,70,70,12000
0.656672,0.913213,0.785724,1.03935,1.16409,1.28145,1.41147,1.28145,12000,400,300,70,350,12000
0.58276,0.795917,0.690519,0.897719,0.995238,1.08645,1.20295,1.08644,12000,400,300,70,1400,12000
0.361334,0.47012,0.416713,0.519889,0.564532,0.605889,0.704782,0.605888,12000,400,300,70,14000,12000
0.705572,1.01502,0.85984,1.16954,1.32003,1.45515,1.58587,1.45515,12000,400,300,70,30,14000
0.678262,0.954258,0.816689,1.09029,1.22299,1.34426,1.46523,1.34426,12000,400,300,70,70,14000
0.636341,0.881315,0.759872,0.999915,1.11468,1.21975,1.33113,1.21975,12000,400,300,70,350,14000
0.566298,0.771389,0.670066,0.868631,0.960751,1.04501,1.14655,1.04501,12000,400,300,70,1400,14000
0.346862,0.450099,0.399399,0.497266,0.539773,0.5788,0.665836,0.5788,12000,400,300,500,14000,14000
1.28134,1.80409,1.4443,2.57996,3.843,5.68535,9.04846,5.68535,12000,400,300,500,30,500
0.119589,0.214809,0.136514,0.43359,0.872841,1.60928,3.13512,1.60928,12000,400,300,500,70,500
0.074745,0.108692,0.0879392,0.147106,0.228123,0.411918,1.07197,0.411918,12000,400,300,500,350,500
0.0749059,0.109479,0.0893916,0.138459,0.184194,0.323333,1.48228,0.323333,12000,400,300,500,1400,500
0.0749624,0.110917,0.0912689,0.132971,0.155813,0.233571,1.35103,0.233571,12000,400,300,500,14000,500
0.112833,0.247436,0.15064,0.445736,0.772466,1.23917,2.04477,1.23917,12000,400,300,500,30,1000
0.0790662,0.137835,0.0972764,0.23594,0.435815,0.782536,1.53505,0.782536,12000,400,300,500,70,1000
0.074745,0.108692,0.0879392,0.147106,0.228123,0.411918,1.07197,0.411918,12000,400,300,500,350,1000
0.0744135,0.108564,0.0887502,0.137357,0.182349,0.285815,0.885655,0.285815,12000,400,300,500,1400,1000
0.0741773,0.108401,0.0898225,0.129515,0.15251,0.202573,0.763472,0.202573,12000,400,300,500,14000,1000
0.125393,0.271132,0.184329,0.393198,0.552141,0.737091,0.987735,0.737091,12000,400,300,500,30,3500
0.0882455,0.168064,0.118141,0.247674,0.364391,0.516323,0.753871,0.516323,12000,400,300,500,70,3500
0.0882455,0.168064,0.118141,0.247674,0.364391,0.516323,0.753871,0.516323,12000,400,300,500,350,3500
0.0729324,0.106681,0.0872986,0.133569,0.172971,0.236581,0.427078,0.23658,12000,400,300,500,1400,3500
0.0707608,0.0995229,0.0842834,0.116403,0.134838,0.161278,0.324779,0.161277,12000,400,300,500,14000,3500
0.141257,0.243274,0.188088,0.306565,0.375938,0.445089,0.522852,0.445089,12000,400,300,500,30,12000
0.0990662,0.168462,0.129864,0.216115,0.272202,0.332285,0.406755,0.332285,12000,400,300,500,70,12000
0.0758451,0.117144,0.0937054,0.148062,0.18767,0.234684,0.30382,0.234684,12000,400,300,500,350,12000
0.0711021,0.103531,0.0855229,0.126323,0.155172,0.190943,0.254401,0.190943,12000,400,300,500,1400,12000
0.0637824,0.086055,0.0744803,0.0983772,0.111442,0.127041,0.178063,0.127041,12000,400,300,500,14000,12000
0.140845,0.236631,0.185248,0.294535,0.35686,0.417989,0.485279,0.417989,12000,400,300,500,30,14000
0.0995592,0.166098,0.129505,0.210143,0.260923,0.314194,0.378544,0.314194,12000,400,300,500,70,14000
0.0759574,0.116578,0.0937514,0.145945,0.182551,0.22485,0.284778,0.22485,12000,400,300,500,350,14000
0.0707933,0.102822,0.0851371,0.124839,0.152127,0.18501,0.240254,0.18501,12000,400,300,500,1400,14000
0.0627461,0.0842856,0.0731163,0.0961336,0.10864,0.123312,0.167651,0.123312,12000,400,300,500,14000,14000
0.0622994,0.144406,0.0731296,0.34854,0.767488,1.48527,3.00561,1.48527,12000,400,300,1000,30,500
0.0390026,0.0551385,0.0397894,0.125988,0.334822,0.818102,2.22214,0.818102,12000,400,300,1000,70,500
0.0401584,0.0536722,0.0453402,0.0718663,0.131114,0.352422,1.58759,0.352422,12000,400,300,1000,350,500
0.0395005,0.0557517,0.0460674,0.0704908,0.0980196,0.221106,1.37584,0.221106,12000,400,300,1000,1400,500
1.31508,1.31508,3.84662,1.11797,1.02312,0.920743,0.802786,0.676162,12000,400,300,1000,14000,500
0.0612205,0.184356,0.0928953,0.369403,0.680112,1.13381,1.9366,1.13381,12000,400,300,1000,30,1000
0.0364232,0.0727928,0.0437973,0.154016,0.333212,0.661934,1.40876,0.661934,12000,400,300,1000,70,1000
0.0390877,0.0547537,0.0447611,0.0773801,0.139056,0.305388,0.959378,0.305387,12000,400,300,1000,350,1000
0.0392397,0.0557418,0.0458294,0.071368,0.100904,0.190923,0.788337,0.190923,12000,400,300,1000,1400,1000
0.0391478,0.0572049,0.0468736,0.0697816,0.0846761,0.130598,0.695212,0.130598,12000,400,300,1000,14000,1000
0.0862884,0.218696,0.138701,0.333843,0.48633,0.667086,0.916902,0.667086,12000,400,300,1000,30,3500
0.0458664,0.108094,0.0672199,0.177822,0.284912,0.429906,0.66572,0.429906,12000,400,300,1000,70,3500
0.0386994,0.0602475,0.0461581,0.0879406,0.140438,0.231601,0.442314,0.231601,12000,400,300,1000,350,3500
0.0381311,0.0562181,0.0455737,0.071642,0.0939669,0.125401,0.188451,0.125401,12000,400,300,1000,1400,3500
0.0387549,0.0550225,0.0459632,0.0660568,0.0793194,0.1028,0.269213,0.1028,12000,400,300,1000,14000,3500
0.141257,0.243274,0.188088,0.306565,0.375938,0.445089,0.522852,0.445089,12000,400,300,1000,30,12000
0.0990662,0.168462,0.129864,0.216115,0.272202,0.332285,0.406755,0.332285,12000,400,300,1000,70,12000
0.0758451,0.117144,0.0937054,0.148062,0.18767,0.234684,0.30382,0.234684,12000,400,300,1000,350,12000
0.0711021,0.103531,0.0855229,0.126323,0.155172,0.190943,0.254401,0.190943,12000,400,300,1000,1400,12000
0.0637824,0.086055,0.0744803,0.0983772,0.111442,0.127041,0.178063,0.127041,12000,400,300,1000,14000,12000
0.0622994,0.144406,0.0731296,0.34854,0.767488,1.48527,3.00561,1.48527,12000,400,300,1000,30,14000
0.0390026,0.0551385,0.0397894,0.125988,0.334822,0.818102,2.22214,0.818102,12000,400,300,1000,70,14000
0.0401584,0.0536722,0.0453402,0.0718663,0.131114,0.352422,1.58759,0.352422,12000,400,300,1000,350,14000
0.0395005,0.0557517,0.0460674,0.0704908,0.0980196,0.221106,1.37584,0.221106,12000,400,300,1000,1400,14000
1.31508,1.31508,3.84662,1.11797,1.02312,0.920743,0.802786,0.676162,12000,400,300,1000,14000,14000
2.67683,2.67682,3.78641,2.16039,1.72601,1.39639,1.1649,0.962463,12000,450,300,20,30,500
2.3463,2.3463,3.43395,1.90728,1.55261,1.28398,1.08404,0.901359,12000,450,300,20,70,500
1.63254,1.63253,2.67692,1.3745,1.19085,1.03994,0.900524,0.754997,12000,450,300,20,350,500
1.19946,1.19922,2.19097,1.06288,0.966553,0.865687,0.755511,0.63654,12000,450,300,20,1400,500
0.805875,0.805239,1.77756,0.728299,0.673174,0.608367,0.532956,0.451192,12000,450,300,20,14000,500
1.98481,1.98483,2.53567,1.68631,1.42071,1.20389,1.02107,0.842648,12000,450,300,20,30,1000
1.81261,1.81262,2.34965,1.54731,1.31773,1.12998,0.967851,0.805237,12000,450,300,20,70,1000
1.36469,1.36469,1.86523,1.20065,1.0695,0.949349,0.826169,0.695093,12000,450,300,20,350,1000
1.01708,1.01631,1.45762,0.929285,0.85067,0.764286,0.669432,0.568506,12000,450,300,20,1400,1000
0.668022,0.667601,1.11493,0.61251,0.566729,0.512796,0.451409,0.385294,12000,450,300,20,14000,1000
1.17502,1.17393,1.30164,1.08588,0.987293,0.879262,0.762679,0.639541,12000,450,300,20,30,3500
1.12292,1.12183,1.24387,1.04097,0.949818,0.848952,0.739041,0.622271,12000,450,300,20,70,3500
1.12292,1.12183,1.24387,1.04097,0.949818,0.848952,0.739041,0.622271,12000,450,300,20,350,3500
0.769594,0.769117,0.882233,0.716427,0.658754,0.594019,0.523269,0.448412,12000,450,300,20,1400,3500
0.421478,0.421392,0.553243,0.391262,0.362786,0.330175,0.294159,0.255949,12000,450,300,20,14000,3500
0.679937,0.679734,0.723347,0.639609,0.589155,0.530904,0.466865,0.399188,12000,450,300,20,30,12000
0.668376,0.668153,0.70964,0.629706,0.581081,0.524611,0.46224,0.396014,12000,450,300,20,70,12000
0.624876,0.624677,0.665391,0.588776,0.543746,0.491516,0.433807,0.372503,12000,450,300,20,350,12000
0.522438,0.522354,0.564094,0.491457,0.454095,0.411277,0.364303,0.314631,12000,450,300,20,1400,12000
0.252949,0.252956,0.297901,0.236721,0.220054,0.201437,0.181298,0.160329,12000,450,300,20,14000,12000
0.62456,0.62445,0.66345,0.588097,0.54226,0.489269,0.431014,0.369407,12000,450,300,20,30,14000
0.615691,0.615566,0.652813,0.580608,0.536301,0.484719,0.42779,0.367325,12000,450,300,20,70,14000
0.579316,0.5792,0.615726,0.546382,0.505035,0.456972,0.403843,0.347439,12000,450,300,20,350,14000
0.0395005,0.0557517,0.0460674,0.0704908,0.0980196,0.221106,1.37584,0.221106,12000,450,300,20,1400,14000
0.23769,0.237699,0.277018,0.222648,0.207025,0.189647,0.170821,0.15128,12000,450,300,20,14000,14000
2.14462,2.14462,3.39181,1.61057,1.20193,0.914111,0.738721,0.613195,12000,450,300,50,30,500
1.79305,1.79305,3.00961,1.34881,1.03175,0.812649,0.670401,0.560447,12000,450,300,50,70,500
1.25241,1.2524,2.39722,0.979579,0.806352,0.676073,0.57209,0.477793,12000,450,300,50,350,500
0.933795,0.933769,2.02288,0.770111,0.674132,0.588377,0.506392,0.424201,12000,450,300,50,1400,500
0.636641,0.636227,1.68894,0.552161,0.505735,0.453927,0.39491,0.332186,12000,450,300,50,14000,500
1.6055,1.60549,2.23164,1.2902,1.02485,0.819636,0.668171,0.543298,12000,450,300,50,30,1000
1.40476,1.40475,2.01516,1.13013,0.910019,0.742419,0.616938,0.509764,12000,450,300,50,70,1000
1.05061,1.05063,1.62046,0.869778,0.73701,0.629989,0.537611,0.449897,12000,450,300,50,350,1000
0.783918,0.78366,1.3046,0.680657,0.606506,0.535402,0.463755,0.391024,12000,450,300,50,1400,1000
0.535633,0.53531,1.02899,0.479872,0.440461,0.396017,0.346531,0.294092,12000,450,300,50,14000,1000
0.940804,0.940264,1.10722,0.837317,0.734765,0.635615,0.539197,0.443999,12000,450,300,50,30,3500
0.867758,0.86732,1.02885,0.7735,0.682462,0.595019,0.50943,0.42387,12000,450,300,50,70,3500
0.750983,0.75048,0.900407,0.675391,0.602979,0.53133,0.45916,0.38619,12000,450,300,50,350,3500
0.600714,0.600336,0.736694,0.547206,0.495618,0.44192,0.386039,0.328762,12000,450,300,50,1400,3500
0.356259,0.356176,0.493569,0.327496,0.302106,0.273656,0.242761,0.210412,12000,450,300,50,14000,3500
0.560288,0.560089,0.609576,0.520216,0.473178,0.421365,0.36643,0.309921,12000,450,300,50,30,12000
0.537254,0.537041,0.583184,0.500076,0.456356,0.407952,0.356361,0.30299,12000,450,300,50,70,12000
0.499368,0.499163,0.543432,0.46538,0.425663,0.381671,0.334594,0.285762,12000,450,300,50,350,12000
0.427821,0.427718,0.471615,0.398733,0.365581,0.328989,0.28986,0.249306,12000,450,300,50,1400,12000
0.225193,0.225202,0.269868,0.209776,0.194411,0.177449,0.159283,0.140543,12000,450,300,50,14000,12000
0.518837,0.518702,0.56205,0.482969,0.440383,0.393102,0.342797,0.290922,12000,450,300,50,30,14000
0.499869,0.49972,0.540182,0.466406,0.426565,0.382156,0.334595,0.285314,12000,450,300,50,70,14000
0.467805,0.467657,0.506483,0.436958,0.400451,0.359674,0.315947,0.270474,12000,450,300,50,350,14000
0.40447,0.404397,0.442957,0.377718,0.34679,0.312462,0.275649,0.237452,12000,450,300,50,1400,14000
0.212796,0.212807,0.2518,0.19854,0.184073,0.168154,0.15111,0.133518,12000,450,300,50,14000,14000
1.97218,1.97217,3.25398,1.43576,1.03876,0.768153,0.611055,0.508056,12000,450,300,70,30,500
1.60131,1.60131,2.85445,1.15921,0.86035,0.663393,0.54227,0.45428,12000,450,300,70,70,500
1.10719,1.10719,2.28125,0.834048,0.671691,0.554609,0.464898,0.388135,12000,450,300,70,350,500
0.699545,0.699392,1.24271,0.591681,0.519307,0.453734,0.390546,0.328378,12000,450,300,70,1400,500
0.574823,0.574491,1.65524,0.485166,0.441757,0.394764,0.342144,0.286936,12000,450,300,70,14000,500
1.97218,1.97217,3.25398,1.43576,1.03876,0.768153,0.611055,0.508056,12000,450,300,70,30,1000
1.47904,1.47902,2.12729,1.16098,0.899525,0.701669,0.560893,0.452132,12000,450,300,70,70,1000
0.931377,0.931397,1.52195,0.749142,0.621394,0.522349,0.441702,0.369012,12000,450,300,70,350,1000
0.699545,0.699392,1.24271,0.591681,0.519307,0.453734,0.390546,0.328378,12000,450,300,70,1400,1000
0.48458,0.484291,0.995933,0.427482,0.390479,0.349799,0.304962,0.258084,12000,450,300,70,14000,1000
0.866383,0.865945,1.04357,0.759235,0.655356,0.558231,0.467377,0.380821,12000,450,300,70,30,3500
0.781948,0.781645,0.954459,0.684598,0.593515,0.510063,0.432228,0.357218,12000,450,300,70,70,3500
0.666925,0.666591,0.828144,0.589197,0.518264,0.451723,0.387697,0.324845,12000,450,300,70,350,3500
0.536875,0.536552,0.682978,0.482571,0.433067,0.383516,0.333398,0.28306,12000,450,300,70,1400,3500
0.328861,0.328774,0.469769,0.300486,0.276276,0.24964,0.220916,0.191122,12000,450,300,70,14000,3500
0.518779,0.518583,0.570715,0.478435,0.432296,0.382537,0.330648,0.277973,12000,450,300,70,30,12000
0.488738,0.488528,0.537197,0.451691,0.409527,0.363952,0.316308,0.267722,12000,450,300,70,70,12000
0.450064,0.449857,0.49632,0.416516,0.378724,0.337873,0.29505,0.251267,12000,450,300,70,350,12000
0.388832,0.388713,0.434184,0.36029,0.328763,0.294672,0.258861,0.22212,12000,450,300,70,1400,12000
0.212555,0.212558,0.25741,0.197454,0.182633,0.166425,0.149166,0.131446,12000,450,300,70,14000,12000
0.481572,0.481441,0.526826,0.445612,0.403955,0.358567,0.310959,0.26247,12000,450,300,70,30,14000
0.456244,0.456096,0.49848,0.423106,0.384755,0.342877,0.298833,0.253781,12000,450,300,70,70,14000
0.423235,0.423081,0.463557,0.392978,0.358244,0.320342,0.280385,0.239379,12000,450,300,70,350,14000
0.368813,0.368721,0.4085,0.342634,0.31323,0.281225,0.247412,0.212664,12000,450,300,70,1400,14000
0.201366,0.201372,0.240472,0.187383,0.173422,0.158174,0.141944,0.125264,12000,450,300,500,14000,14000
1.33269,1.33267,2.69851,0.81414,0.476708,0.272813,0.170677,0.132826,12000,450,300,500,30,500
0.841538,0.841511,2.1576,0.448867,0.244264,0.144692,0.103111,0.0854065,12000,450,300,500,70,500
0.456906,0.456867,1.68559,0.22644,0.145194,0.108723,0.0887211,0.0762699,12000,450,300,500,350,500
0.33953,0.339484,1.52592,0.17883,0.133837,0.107711,0.0889836,0.0749321,12000,450,300,500,1400,500
0.265151,0.265069,1.43054,0.148607,0.125449,0.1074,0.0895068,0.0743985,12000,450,300,500,14000,500
0.985654,0.985633,1.68922,0.675895,0.445409,0.286048,0.187956,0.131672,12000,450,300,500,30,1000
0.654697,0.654674,1.3342,0.407789,0.252513,0.16093,0.112396,0.0863156,12000,450,300,500,70,1000
0.376725,0.376682,1.01019,0.222625,0.149833,0.111303,0.08933,0.075267,12000,450,300,500,350,1000
0.277414,0.277342,0.880173,0.174088,0.13279,0.106751,0.0881748,0.074227,12000,450,300,500,1400,1000
0.208539,0.208452,0.791268,0.142509,0.121571,0.103827,0.0871546,0.0727972,12000,450,300,500,14000,1000
0.566315,0.566184,0.774369,0.453651,0.353679,0.269261,0.200865,0.146304,12000,450,300,500,30,3500
0.409148,0.40906,0.612305,0.311987,0.233633,0.173548,0.129516,0.0977241,12000,450,300,500,70,3500
0.271338,0.271246,0.463617,0.199658,0.150307,0.116138,0.0924664,0.0758044,12000,450,300,500,350,3500
0.210688,0.210598,0.391736,0.159455,0.127273,0.103907,0.0860856,0.0722796,12000,450,300,500,1400,3500
0.148548,0.148487,0.315468,0.121178,0.105892,0.0920341,0.0790411,0.0672606,12000,450,300,500,14000,3500
0.339471,0.339309,0.402356,0.298044,0.255545,0.214063,0.174931,0.138807,12000,450,300,500,30,12000
0.258485,0.258385,0.319537,0.22194,0.186767,0.154337,0.125343,0.0997196,12000,450,300,500,70,12000
0.190695,0.190625,0.249417,0.160499,0.133842,0.110932,0.0916364,0.0754213,12000,450,300,500,350,12000
0.160609,0.160549,0.216832,0.135771,0.114929,0.0971108,0.0819275,0.0689447,12000,450,300,500,1400,12000
0.109779,0.109747,0.159934,0.0964657,0.0861841,0.0764297,0.0670641,0.0582495,12000,450,300,500,14000,12000
